word,2020-03-06,2020-03-09,2020-03-12,2020-03-13,2020-03-19,2020-03-20,2020-03-23,2020-03-25,2020-03-27,2020-03-31,2020-04-02,2020-04-03,2020-04-07,2020-04-09,2020-04-15,2020-04-17,2020-04-21,2020-04-24,2020-04-29,2020-05-01,2020-05-06,2020-05-08,2020-05-13,2020-05-15,2020-05-19,2020-05-20,2020-05-27,2020-06-24,2020-06-26,2020-08-06,2020-08-18,2020-09-01,2020-09-18,2020-09-28,2020-10-13,2020-10-27,2020-11-03,2020-11-17,2020-12-08,2021-01-12,2021-01-20,2021-02-03,2021-02-23,2021-03-08,2021-03-23,2021-04-14,2021-04-20,2021-05-11,2021-05-28,2021-06-18,2021-07-09,2021-07-13,2021-08-13,2021-09-14,2021-11-03,2021-11-12,2021-11-27,2021-12-14,2021-12-18,2022-01-14
daad,0.0013698630136986301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000792393026941363,0.0,0.0,0.0,0.0,0.0,0.0
europees,0.0013698630136986301,0.0,0.0,0.0011723329425556857,0.0,0.0011534025374855825,0.0,0.0,0.009345794392523364,0.0,0.0,0.01060070671378092,0.0025284450063211127,0.0026702269692923898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078064012490242,0.0,0.004830917874396135,0.0,0.0011025358324145535,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0007457121551081282,0.0,0.0,0.0009765625,0.0008438818565400844,0.0,0.00234009360374415,0.0016090104585679806,0.000758150113722517,0.0,0.0007656967840735069,0.002770083102493075,0.0016286644951140066,0.005788712011577424,0.0009208103130755065,0.0018018018018018018,0.0026666666666666666,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.002167630057803468,0.0,0.0
voegen,0.0013698630136986301,0.008174386920980926,0.0,0.0,0.0,0.0,0.00199203187250996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016792611251049538,0.0,0.0,0.0,0.00078064012490242,0.0,0.001610305958132045,0.0,0.0,0.0,0.0,0.001718213058419244,0.0,0.0,0.0007457121551081282,0.0,0.0,0.0,0.0,0.0,0.0,0.0008045052292839903,0.0,0.0008097165991902834,0.0,0.0,0.0008143322475570033,0.0,0.0009208103130755065,0.0,0.0,0.0,0.0008976660682226212,0.0,0.0,0.0,0.00078125,0.0,0.001607717041800643,0.0011210762331838565
via,0.0027397260273972603,0.0027247956403269754,0.0,0.0011723329425556857,0.0015267175572519084,0.002306805074971165,0.00199203187250996,0.0,0.0026702269692923898,0.0,0.01059322033898305,0.002355712603062426,0.006321112515802781,0.0026702269692923898,0.0013513513513513514,0.0012706480304955528,0.0,0.0023894862604540022,0.0018248175182481751,0.0,0.0025188916876574307,0.0,0.0,0.0,0.00156128024980484,0.0,0.0,0.007220216606498195,0.0033076074972436605,0.0016666666666666668,0.0030303030303030303,0.000859106529209622,0.0008952551477170994,0.0009057971014492754,0.0022371364653243847,0.0,0.0,0.0029296875,0.002531645569620253,0.00718849840255591,0.00234009360374415,0.004022526146419952,0.003032600454890068,0.0016194331983805667,0.0007656967840735069,0.0006925207756232687,0.0016286644951140066,0.005788712011577424,0.004604051565377533,0.008108108108108109,0.0026666666666666666,0.004807692307692308,0.0026929982046678637,0.003169572107765452,0.004338394793926247,0.002883922134102379,0.00234375,0.002890173410404624,0.0008038585209003215,0.0
ingewikkeld,0.0013698630136986301,0.0,0.0,0.0011723329425556857,0.0,0.0034602076124567475,0.00199203187250996,0.0,0.0013351134846461949,0.0012853470437017994,0.00423728813559322,0.002355712603062426,0.0,0.0013351134846461949,0.002702702702702703,0.0012706480304955528,0.004739336492890996,0.0,0.0,0.004310344827586207,0.0041981528127623844,0.002628120893561104,0.004555808656036446,0.0014204545454545455,0.00078064012490242,0.0,0.001610305958132045,0.0,0.0,0.0016666666666666668,0.0,0.000859106529209622,0.0026857654431512983,0.0018115942028985507,0.0014914243102162564,0.0,0.002127659574468085,0.0,0.004219409282700422,0.001597444089456869,0.00234009360374415,0.0008045052292839903,0.002274450341167551,0.0024291497975708503,0.002297090352220521,0.0013850415512465374,0.0,0.000723589001447178,0.001841620626151013,0.0009009009009009009,0.0017777777777777779,0.0,0.0,0.003961965134706815,0.0014461315979754157,0.003604902667627974,0.0015625,0.000722543352601156,0.001607717041800643,0.0
maandag,0.00821917808219178,0.008174386920980926,0.006666666666666667,0.0023446658851113715,0.0015267175572519084,0.006920415224913495,0.0,0.015189873417721518,0.0013351134846461949,0.0038560411311053984,0.0,0.0,0.0,0.0026702269692923898,0.0,0.0012706480304955528,0.001184834123222749,0.0011947431302270011,0.0,0.0014367816091954023,0.0016792611251049538,0.006570302233902759,0.0,0.0014204545454545455,0.0,0.0,0.01610305958132045,0.0,0.0,0.0,0.0,0.0,0.0035810205908683975,0.0,0.0007457121551081282,0.0,0.002127659574468085,0.0,0.0,0.004792332268370607,0.0046801872074883,0.0,0.00530705079605762,0.0008097165991902834,0.0007656967840735069,0.002770083102493075,0.0024429967426710096,0.00361794500723589,0.0,0.0009009009009009009,0.0,0.00641025641025641,0.0062836624775583485,0.000792393026941363,0.0,0.0,0.00390625,0.001445086705202312,0.0008038585209003215,0.0
onderdeel,0.0013698630136986301,0.0,0.0,0.0023446658851113715,0.0,0.0011534025374855825,0.0,0.0,0.0013351134846461949,0.002570694087403599,0.0,0.001177856301531213,0.0037926675094816687,0.0053404539385847796,0.006756756756756757,0.0012706480304955528,0.0,0.0,0.0,0.0028735632183908046,0.0008396305625524769,0.0,0.0,0.0,0.00156128024980484,0.0017391304347826088,0.0,0.0018050541516245488,0.0,0.0008333333333333334,0.0,0.000859106529209622,0.0008952551477170994,0.0018115942028985507,0.0,0.0,0.0010638297872340426,0.0,0.0008438818565400844,0.0,0.00234009360374415,0.0,0.0,0.0008097165991902834,0.0,0.002077562326869806,0.0016286644951140066,0.0,0.0009208103130755065,0.0,0.0017777777777777779,0.0,0.0026929982046678637,0.003169572107765452,0.0,0.0,0.00078125,0.002167630057803468,0.002411575562700965,0.0
idlib,0.0013698630136986301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deel,0.0013698630136986301,0.0,0.0022222222222222222,0.0011723329425556857,0.0,0.0,0.00597609561752988,0.005063291139240506,0.0026702269692923898,0.0012853470437017994,0.0,0.007067137809187279,0.0025284450063211127,0.0013351134846461949,0.0,0.005082592121982211,0.0,0.0011947431302270011,0.0,0.0014367816091954023,0.0008396305625524769,0.0,0.0,0.002840909090909091,0.00312256049960968,0.0,0.001610305958132045,0.0018050541516245488,0.0011025358324145535,0.004166666666666667,0.010101010101010102,0.00429553264604811,0.0026857654431512983,0.0018115942028985507,0.002982848620432513,0.0,0.0031914893617021275,0.009765625,0.007594936708860759,0.004792332268370607,0.0062402496099844,0.007240547063555913,0.002274450341167551,0.006477732793522267,0.006891271056661562,0.006232686980609419,0.0016286644951140066,0.006512301013024602,0.0027624309392265192,0.0018018018018018018,0.005333333333333333,0.003205128205128205,0.00807899461400359,0.011093502377179081,0.005061460592913955,0.005046863734679163,0.00546875,0.0036127167630057803,0.003215434083601286,0.002242152466367713
type,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001177856301531213,0.0012642225031605564,0.0013351134846461949,0.004054054054054054,0.0012706480304955528,0.0,0.0,0.0018248175182481751,0.0028735632183908046,0.0016792611251049538,0.002628120893561104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.00101010101010101,0.00429553264604811,0.0026857654431512983,0.0,0.002982848620432513,0.0017391304347826088,0.002127659574468085,0.0009765625,0.0016877637130801688,0.0,0.00078003120124805,0.0,0.000758150113722517,0.0,0.0,0.0013850415512465374,0.0024429967426710096,0.002894356005788712,0.0,0.0,0.0,0.0,0.0008976660682226212,0.001584786053882726,0.0007230657989877079,0.0014419610670511895,0.0015625,0.0036127167630057803,0.0040192926045016075,0.0
volledig,0.00410958904109589,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.002355712603062426,0.0,0.0,0.0,0.0,0.001184834123222749,0.0,0.0,0.0,0.0008396305625524769,0.0,0.0,0.0,0.00156128024980484,0.0,0.0,0.0018050541516245488,0.0,0.0,0.0,0.0,0.0,0.0,0.0007457121551081282,0.0034782608695652175,0.0031914893617021275,0.001953125,0.0,0.004792332268370607,0.00234009360374415,0.0008045052292839903,0.0,0.0016194331983805667,0.0007656967840735069,0.0006925207756232687,0.003257328990228013,0.007959479015918957,0.006445672191528545,0.002702702702702703,0.0035555555555555557,0.00641025641025641,0.0008976660682226212,0.000792393026941363,0.0007230657989877079,0.0007209805335255948,0.0015625,0.001445086705202312,0.002411575562700965,0.006726457399103139
nee,0.019178082191780823,0.02452316076294278,0.0022222222222222222,0.008206330597889801,0.0061068702290076335,0.010380622837370242,0.0099601593625498,0.012658227848101266,0.009345794392523364,0.0012853470437017994,0.012711864406779662,0.009422850412249705,0.011378002528445006,0.006675567423230975,0.00945945945945946,0.01397712833545108,0.008293838862559242,0.008363201911589008,0.01824817518248175,0.022988505747126436,0.008396305625524769,0.01971090670170828,0.015945330296127564,0.017045454545454544,0.00624512099921936,0.008695652173913044,0.00644122383252818,0.009025270758122744,0.014332965821389196,0.01,0.011111111111111112,0.007731958762886598,0.020590868397493287,0.01358695652173913,0.014168530947054437,0.0034782608695652175,0.014893617021276596,0.0126953125,0.024472573839662448,0.004792332268370607,0.01170046801872075,0.008849557522123894,0.006823351023502654,0.022672064777327937,0.01225114854517611,0.009695290858725761,0.015472312703583062,0.008683068017366137,0.006445672191528545,0.005405405405405406,0.018666666666666668,0.009615384615384616,0.019748653500897665,0.01901743264659271,0.021691973969631236,0.010093727469358327,0.01015625,0.013728323699421965,0.007234726688102894,0.014573991031390135
az,0.0013698630136986301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013351134846461949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
richten,0.0013698630136986301,0.0027247956403269754,0.0,0.0,0.007633587786259542,0.002306805074971165,0.013944223107569721,0.007594936708860759,0.0013351134846461949,0.0038560411311053984,0.0,0.0,0.0025284450063211127,0.0026702269692923898,0.002702702702702703,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039032006245121,0.0017391304347826088,0.0,0.0018050541516245488,0.0011025358324145535,0.005,0.0030303030303030303,0.001718213058419244,0.0035810205908683975,0.0018115942028985507,0.002982848620432513,0.0017391304347826088,0.0,0.001953125,0.008438818565400843,0.003194888178913738,0.0015600624024961,0.002413515687851971,0.002274450341167551,0.0,0.0007656967840735069,0.0,0.0024429967426710096,0.0,0.0,0.0,0.008,0.003205128205128205,0.0026929982046678637,0.003961965134706815,0.0014461315979754157,0.004325883201153569,0.00078125,0.000722543352601156,0.0008038585209003215,0.0
uitspreken,0.00410958904109589,0.0,0.0,0.0023446658851113715,0.0,0.0,0.00199203187250996,0.0,0.0013351134846461949,0.0,0.0,0.002355712603062426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078064012490242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007457121551081282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008097165991902834,0.0,0.002770083102493075,0.0,0.0,0.0,0.0009009009009009009,0.0,0.0,0.0008976660682226212,0.0,0.0,0.0007209805335255948,0.0,0.0,0.0,0.0
soms,0.0013698630136986301,0.0,0.006666666666666667,0.0035169988276670576,0.0015267175572519084,0.002306805074971165,0.0,0.005063291139240506,0.0,0.008997429305912597,0.0,0.0035335689045936395,0.0012642225031605564,0.0013351134846461949,0.004054054054054054,0.0012706480304955528,0.0035545023696682463,0.0035842293906810036,0.0018248175182481751,0.0,0.0016792611251049538,0.0,0.00683371298405467,0.002840909090909091,0.00234192037470726,0.0017391304347826088,0.0,0.004512635379061372,0.0,0.0008333333333333334,0.0030303030303030303,0.002577319587628866,0.0008952551477170994,0.0018115942028985507,0.0037285607755406414,0.0017391304347826088,0.0010638297872340426,0.00390625,0.0008438818565400844,0.003194888178913738,0.00078003120124805,0.0008045052292839903,0.002274450341167551,0.0016194331983805667,0.0015313935681470138,0.00554016620498615,0.0016286644951140066,0.000723589001447178,0.004604051565377533,0.0036036036036036037,0.0008888888888888889,0.0016025641025641025,0.0,0.002377179080824089,0.0014461315979754157,0.003604902667627974,0.003125,0.000722543352601156,0.0008038585209003215,0.0033632286995515697
stef,0.0013698630136986301,0.0,0.0,0.0011723329425556857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001177856301531213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oproep,0.0013698630136986301,0.005449591280653951,0.0,0.0035169988276670576,0.0,0.002306805074971165,0.00398406374501992,0.0,0.004005340453938585,0.0,0.00847457627118644,0.004711425206124852,0.0012642225031605564,0.0026702269692923898,0.002702702702702703,0.0012706480304955528,0.0,0.0,0.0018248175182481751,0.0,0.0,0.001314060446780552,0.0,0.0,0.00156128024980484,0.0034782608695652175,0.001610305958132045,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0017905102954341987,0.0009057971014492754,0.0014914243102162564,0.0,0.0010638297872340426,0.0,0.0008438818565400844,0.0007987220447284345,0.00234009360374415,0.0,0.001516300227445034,0.0008097165991902834,0.0015313935681470138,0.0,0.0,0.000723589001447178,0.0009208103130755065,0.0018018018018018018,0.0008888888888888889,0.0,0.0,0.000792393026941363,0.0,0.0014419610670511895,0.00390625,0.0,0.003215434083601286,0.0
blij,0.0013698630136986301,0.0,0.0,0.0011723329425556857,0.004580152671755725,0.002306805074971165,0.0,0.0,0.0013351134846461949,0.0,0.0,0.001177856301531213,0.0,0.0,0.0013513513513513514,0.0,0.001184834123222749,0.0,0.0,0.0028735632183908046,0.0008396305625524769,0.0,0.0,0.005681818181818182,0.00312256049960968,0.0,0.0,0.0,0.0011025358324145535,0.0,0.0,0.0,0.0008952551477170994,0.0,0.0007457121551081282,0.0017391304347826088,0.002127659574468085,0.0,0.0,0.0,0.0,0.0,0.001516300227445034,0.0,0.0,0.0,0.0016286644951140066,0.0,0.0,0.0009009009009009009,0.0,0.0,0.0008976660682226212,0.000792393026941363,0.0,0.0007209805335255948,0.0,0.001445086705202312,0.0,0.0011210762331838565
laat,0.00410958904109589,0.0027247956403269754,0.006666666666666667,0.0011723329425556857,0.0030534351145038168,0.0011534025374855825,0.0,0.002531645569620253,0.0,0.005141388174807198,0.00423728813559322,0.005889281507656066,0.0012642225031605564,0.0026702269692923898,0.005405405405405406,0.0038119440914866584,0.002369668246445498,0.0,0.0018248175182481751,0.0014367816091954023,0.006717044500419815,0.005256241787122208,0.002277904328018223,0.002840909090909091,0.00312256049960968,0.0034782608695652175,0.00322061191626409,0.007220216606498195,0.008820286659316428,0.0025,0.011111111111111112,0.005154639175257732,0.0008952551477170994,0.008152173913043478,0.006711409395973154,0.0017391304347826088,0.010638297872340425,0.00390625,0.004219409282700422,0.00718849840255591,0.0015600624024961,0.012067578439259855,0.003032600454890068,0.008097165991902834,0.0030627871362940277,0.00554016620498615,0.0024429967426710096,0.005788712011577424,0.0009208103130755065,0.006306306306306306,0.0035555555555555557,0.00641025641025641,0.00807899461400359,0.005546751188589541,0.0014461315979754157,0.0021629416005767843,0.00703125,0.01300578034682081,0.008038585209003215,0.0011210762331838565
focus,0.0027397260273972603,0.0,0.0,0.0,0.0015267175572519084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vervolg,0.0013698630136986301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012853470437017994,0.0,0.0,0.0025284450063211127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002840909090909091,0.0,0.0017391304347826088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007209805335255948,0.0,0.0,0.0,0.0
vergelijkbaar,0.0013698630136986301,0.0,0.0,0.0,0.0,0.0011534025374855825,0.0,0.0,0.0013351134846461949,0.0012853470437017994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001610305958132045,0.0009025270758122744,0.0,0.0008333333333333334,0.0,0.000859106529209622,0.0017905102954341987,0.002717391304347826,0.0,0.0017391304347826088,0.0010638297872340426,0.0,0.0008438818565400844,0.007987220447284345,0.0,0.0008045052292839903,0.000758150113722517,0.004858299595141701,0.0015313935681470138,0.0034626038781163434,0.004885993485342019,0.002894356005788712,0.0,0.0,0.0008888888888888889,0.0,0.0,0.003961965134706815,0.0,0.002883922134102379,0.0,0.001445086705202312,0.002411575562700965,0.002242152466367713
