word,2020-03-06,2020-03-09,2020-03-12,2020-03-13,2020-03-19,2020-03-20,2020-03-23,2020-03-25,2020-03-27,2020-03-31,2020-04-02,2020-04-03,2020-04-07,2020-04-09,2020-04-15,2020-04-17,2020-04-21,2020-04-24,2020-04-29,2020-05-01,2020-05-06,2020-05-08,2020-05-13,2020-05-15,2020-05-19,2020-05-20,2020-05-27,2020-06-24,2020-06-26,2020-08-06,2020-08-18,2020-09-01,2020-09-18,2020-09-28,2020-10-13,2020-10-27,2020-11-03,2020-11-17,2020-12-08,2021-01-12,2021-01-20,2021-02-03,2021-02-23,2021-03-08,2021-03-23,2021-04-14,2021-04-20,2021-05-11,2021-05-28,2021-06-18,2021-07-09,2021-07-13,2021-08-13,2021-09-14,2021-11-03,2021-11-12,2021-11-27,2021-12-14,2021-12-18,2022-01-14
volledig,0.0027137973605628266,0.0,0.0,0.0,0.0,0.0,0.00263090580771695,0.0,0.0,0.0,0.0,0.0015556121501459467,0.0,0.0,0.0,0.0,0.0007824139309679556,0.0,0.0,0.0,0.0005544562197623463,0.0,0.0,0.0,0.0010310029004480163,0.0,0.0,0.001191980790138907,0.0,0.0,0.0,0.0,0.0,0.0,0.0004924365083795335,0.0022968951573459286,0.002107523482139216,0.0012897604643299892,0.0,0.0031646518741387593,0.0015452980290256346,0.0005312609474955386,0.0,0.0010694046279140963,0.0005056335051584644,0.00045731118956852804,0.002151001165266953,0.005256100531914977,0.0042564470572363546,0.0017847496155052826,0.002347937271953616,0.004233059985493298,0.0005927803929416109,0.0005232625655601858,0.0004774818204894826,0.00047610480009874147,0.0010318083714639915,0.0009542736383482001,0.0015925016665682182,0.004441865635001936
nee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
az,0.00465917449542761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045409844882004745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
richten,0.0005554316549426909,0.001104809558877832,0.0,0.0,0.0030951534970088883,0.0009353289691076457,0.005653895929795121,0.003079481833732894,0.0005413419333887375,0.001563490134093179,0.0,0.0,0.0010251962278335384,0.001082683866777475,0.0010958516435355795,0.0005152034410523055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015826116631856534,0.0007051567097533294,0.0,0.0007318864767295386,0.0004470398104830919,0.002027325540540822,0.0012286821457823164,0.0006966754434848185,0.0014519789010140176,0.0007345382393263847,0.0012094410383539577,0.0007051567097533294,0.0,0.0007919240392737586,0.0034216464819254375,0.0012954156808567552,0.0006325508706835638,0.0009785963992956501,0.0009222102534681525,0.0,0.0003104633293324383,0.0,0.0009905499383749943,0.0,0.0,0.0,0.003243720864865315,0.0012995676541928346,0.001091916808190748,0.0016064386216646767,0.0005863559047117344,0.001753994699819024,0.00031676961570950346,0.0002929661185752633,0.000325936582080518,0.0
uitspreken,0.006614128407263425,0.0,0.0,0.0037735941674890976,0.0,0.0,0.003206051618394622,0.0,0.0021487822595915892,0.0,0.0,0.0037913731741674914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012563918129852461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00120017741419396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013031885930640487,0.0,0.00445827676574543,0.0,0.0,0.0,0.0014499440652559461,0.0,0.0,0.0014447378029031422,0.0,0.0,0.001160373404783057,0.0,0.0,0.0,0.0
soms,0.00022262867054489717,0.0,0.0010834595299851664,0.0005715788845173797,0.0002481205030500381,0.00037489949134434817,0.0,0.0008228806556849364,0.0,0.0014622525790288234,0.0,0.0005742718356811835,0.00020546008786065102,0.00021698121428274358,0.0006588605249909796,0.00020650435768459333,0.0005776739200157876,0.0005825051236479389,0.0002965673895944798,0.0,0.0002729117203992862,0.0,0.0011106077186636102,0.00046170150425504247,0.00038060639226645187,0.00028264161651786945,0.0,0.00073338867101884,0.0,0.0001354324412481458,0.000492481604538712,0.00041886322035509003,0.00014549590823435536,0.00029441835053944736,0.0006059617058082585,0.00028264161651786945,0.0001728924781891223,0.0006348395683506834,0.0001371467759474894,0.0005192298067021563,0.00012676983580169653,0.0001307473286385961,0.0003696412346423994,0.0002631885497939675,0.00024888044333503057,0.0009003818808740994,0.00026468881025696245,0.00011759690991155928,0.0007482455317577116,0.0005856537999919817,0.00014446127066468885,0.00026044700240028035,0.0,0.0003863365994400355,0.0002350237592158712,0.0005858649224865715,0.0005078716546805467,0.00011742697218047322,0.000130642226284385,0.0005465883279073149
stef,0.004103742840484919,0.0,0.0,0.0035119956313645847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035285421361059962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oproep,0.0006997611284465627,0.0027837908652097584,0.0,0.0017965731199272828,0.0,0.0011783751413286983,0.00203516184767327,0.0,0.0020460305357783344,0.0,0.004329030709881277,0.0024067167197455394,0.0006457972487559934,0.001364020357185556,0.0013806097939621372,0.0006490795727649184,0.0,0.0,0.0009321635470182312,0.0,0.0,0.0006712557473928919,0.0,0.0,0.0007975419574800792,0.0017767847783164896,0.0008225855455168933,0.0,0.0,0.0004256880198049923,0.0,0.0,0.0009146385385246029,0.00046270436935325244,0.0007618577535659816,0.0,0.000543431514644671,0.0,0.0004310764757518909,0.0004080076867140501,0.0011953797748034106,0.0,0.0007745650095011231,0.0004136239868550532,0.0007822750746799246,0.0,0.0,0.000369627803014465,0.0004703735025469528,0.0009204065293080914,0.0004540672211253251,0.0,0.0,0.0004047746622551432,0.0,0.0007365906615226975,0.0019954125928359013,0.0,0.0016425261214340538,0.0
blij,0.0011992722429505478,0.0,0.0,0.0010263408409776082,0.004009780476430076,0.002019535726306574,0.0,0.0,0.0011688501166273696,0.0,0.0,0.0010311763690858656,0.0,0.0,0.0011830658612890538,0.0,0.001037285233831635,0.0,0.0,0.0025157147625112066,0.0007350703084415616,0.0,0.0,0.004974254189510795,0.0027337040979044493,0.0,0.0,0.0,0.0009652356530914,0.0,0.0,0.0,0.0007837678937814681,0.0,0.0006528476788619685,0.0015225543258328693,0.0018626994411785104,0.0,0.0,0.0,0.0,0.0,0.001327473445570735,0.0,0.0,0.0,0.0014258448491105862,0.0,0.0,0.0007887105741927026,0.0,0.0,0.000785878579312298,0.0006937153227843897,0.0,0.0006311959173423935,0.0,0.0012651282331703755,0.0,0.0009814671943429371
laat,0.00021079436049678278,0.00013976374492520566,0.0003419552959170032,6.013281874273209e-05,0.00015662074622152817,5.9161815902595714e-05,0.0,0.00012985644148746957,0.0,0.00026371873721105644,0.00021734446774385798,0.00030208065010335974,6.484613702598039e-05,0.00013696473801749128,0.0002772610507435161,0.00019552717047350882,0.00012154809096575944,0.0,9.360090216706292e-05,7.369726205107827e-05,0.0003445393409743105,0.00026960995735900384,0.00011684121728371408,0.00014571958632826843,0.00016016641494941603,0.00017841145873930602,0.00016519579512898705,0.00037034869593899263,0.0004524215601989017,0.0001282332359688762,0.0005699254931950053,0.00026439842467809526,4.592058584382317e-05,0.0004181518564202485,0.00034425029790302337,8.920572936965301e-05,0.0005456733445484093,0.00020036443120136907,0.00021642740247911595,0.00036872176476673667,8.002074007418172e-05,0.0006189858534298127,0.00015555206789249576,0.0004153303189275343,0.00015710044222833227,0.00028417337610831293,0.000125309351109651,0.0002969221093345903,4.7231394463674475e-05,0.00032347122586743547,0.00018237615782240173,0.00032880316915096463,0.0004143982490915209,0.00028451114161081887,7.41768537780918e-05,0.00011094440026146462,0.0003606559761624643,0.0006671093200692981,0.0004123255175848109,5.750369325958574e-05
focus,0.00931834899085522,0.0,0.0,0.0,0.0051926677582628325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vervolg,0.0031542261547863643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00295962094215173,0.0,0.0,0.005821959780010231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00654143492327854,0.0,0.004004495813902689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016601190288349284,0.0,0.0,0.0,0.0
vergelijkbaar,0.001093846159202427,0.0,0.0,0.0,0.0,0.0009210008030193444,0.0,0.0,0.0010660983928141143,0.0010263595067066473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012858417008337708,0.0007206748160810214,0.0,0.0006654230801814764,0.0,0.000686003175444821,0.0014297362510613638,0.002169857870156988,0.0,0.0013887090369004724,0.0008494762725720975,0.0,0.0006738461571457988,0.006377856998544502,0.0,0.0006424036172307092,0.0006053887006958087,0.003879389617252332,0.0012228295501037852,0.002764915845629403,0.003901503401715496,0.0023111655462164154,0.0,0.0,0.0007097846188602415,0.0,0.0,0.0031636596522098717,0.0,0.0023028340193735303,0.0,0.0011539128558060283,0.0019256616468274236,0.0017903760004882772
