word,2020-03-06,2020-03-09,2020-03-12,2020-03-13,2020-03-15,2020-03-17,2020-03-19,2020-03-20,2020-03-23,2020-03-25,2020-03-27,2020-03-31,2020-04-02,2020-04-03,2020-04-07,2020-04-09,2020-04-15,2020-04-17,2020-04-21,2020-04-24,2020-04-29,2020-05-01,2020-05-06,2020-05-08,2020-05-13,2020-05-15,2020-05-19,2020-05-20,2020-05-27,2020-06-24,2020-06-26,2020-08-06,2020-08-18,2020-09-01,2020-09-18,2020-09-28,2020-10-13,2020-10-27,2020-11-03,2020-11-17,2020-12-08,2021-01-12,2021-01-20,2021-02-03,2021-02-23,2021-03-08,2021-03-23,2021-04-14,2021-04-20,2021-05-11,2021-05-28,2021-06-18,2021-07-09,2021-07-13,2021-08-13,2021-09-14,2021-11-03,2021-11-12,2021-11-27,2021-12-14,2021-12-18,2022-01-14
luister,0.0009944342512095018,0.003956059963939707,0.0015884835960239306,0.0,0.0,0.0,0.0,0.0016745951635131172,0.0,0.0018378151984378135,0.0009692082822202086,0.0009224104236123714,0.0,0.0,0.0,0.0,0.0,0.0018448208472247429,0.0,0.0,0.001324702560917767,0.0,0.0024380755781122964,0.0019078502059998326,0.0016536150418745702,0.0020623210323378873,0.0,0.0,0.0,0.0006551778008871266,0.0,0.0006049475028191136,0.0007332697003868044,0.0,0.0,0.0,0.000541340047265426,0.0,0.0,0.0,0.0,0.0005798218876860513,0.0,0.0,0.0011007384433403128,0.0005878032416056164,0.0005558476289302728,0.001005452913272765,0.0,0.0,0.0,0.0,0.0012905546726807758,0.0,0.0,0.0005752274194793473,0.0005249002193658252,0.0015701593440150027,0.0017014148516787569,0.0005245209562015435,0.004084854520643532,0.0008138307212813187
oké,0.0015498659061521927,0.0,0.0,0.0,0.0,0.0,0.0,0.002609924132620763,0.0,0.0,0.0,0.0,0.002397038371803179,0.003997887319756539,0.0,0.0,0.0015289217722852712,0.0014376138646646768,0.001340523828780925,0.001351734900228316,0.0,0.006502310985581038,0.0,0.0,0.0,0.0,0.001766435771258549,0.0019676558460714794,0.0,0.0010211210392518958,0.004989645475153696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012036192675437241,0.0,0.0,0.0,0.0,0.0018204378302350774,0.0025733179184786216,0.0,0.0,0.0007835194677916209,0.0,0.0,0.003125420197489228,0.0,0.0020113815315397346,0.0,0.0,0.0,0.0,0.0,0.0008839078996024224,0.0,0.0,0.0
stelsel,0.004148660405995866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007134327671088296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023189296296914105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hekel,0.004148660405995866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003979661099049911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024662232055187154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veroordelen,0.005653608746637112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eventueel,0.0013001103489002001,0.0,0.0020767627017443018,0.0033379151982314633,0.0,0.0,0.0,0.0,0.001860942264112051,0.0,0.0,0.0012059473376075554,0.004021527774140449,0.0011178805120107727,0.0,0.0025342604931833006,0.0,0.0024118946752151108,0.0011245030268923531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007909004622476218,0.0,0.0008153613012862079,0.0,0.0,0.0,0.008252874388670835,0.001009660164571432,0.0037073459167857267,0.0016018237210078414,0.0022741546837791037,0.002220937335484741,0.0,0.0007195455304754709,0.0,0.0,0.0,0.0,0.0006867442508662416,0.0017478463254091087,0.0,0.0,0.0,0.0008519574099615315,0.0015040896270953187,0.0,0.0,0.0,0.0,0.001525852981828209,0.0
italië,0.0037110840076857816,0.0,0.0,0.003175957005405182,0.0,0.0,0.0,0.0,0.0,0.0,0.0018084721799803876,0.0,0.0028698001330620983,0.0015954601446470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011373179368642404,0.0,0.0,0.0,0.0010574126953983686,0.0,0.0,0.0012225141361058758,0.002986870259769152,0.0022575761046755172,0.0013682279422275862,0.001163699023028617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010897390690308207,0.0010269489482981882,0.0,0.0,0.000938051013023068,0.0,0.0009801343435639003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waarde,0.002368820701707837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00290384401720692,0.0,0.0,0.0,0.00404974030971129,0.0,0.0,0.0,0.0,0.005764130374155737,0.0,0.00891360367137485,0.004644330650617872,0.0,0.0,0.0,0.0,0.0016887100705534385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050050336099760374,0.0,0.001557873074096145,0.0,0.0,0.0,0.0013702370144585746,0.0,0.0,0.0,0.0012494502256117925,0.0,0.0
verhaal,0.0013001103489002001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012671302465916503,0.0012825412901312785,0.0,0.0,0.0,0.003463797644880095,0.0013636214866338304,0.0023906311201439445,0.0,0.0021619147031825647,0.0013481257879220825,0.0,0.0,0.0,0.0008565708977411066,0.0,0.003163601848990487,0.0,0.0,0.0,0.0,0.001415481811628853,0.0,0.0,0.0018536729583928633,0.0,0.003032206245038805,0.0,0.0022906208077968127,0.0007195455304754709,0.0007684862791070008,0.0007267079285583048,0.0,0.0015457338024383487,0.0,0.0,0.0,0.005061762958384779,0.0,0.003407829639846126,0.0015040896270953187,0.0,0.0,0.0014829383667142907,0.0006857518458794408,0.001525852981828209,0.0
afzeggen,0.002368820701707837,0.0047118231941327545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022723247204293313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014410325935389342,0.0,0.0,0.0,0.0,0.0012895146250907687,0.0,0.0,0.0,0.0,0.0,0.0013488604619709213,0.0027823638169697843,0.0,0.0,0.005296291308565761,0.002395068022502384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024934954754819334,0.006754840282213754,0.0,0.0,0.0
afspreken,0.0011387637247133732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003259990270748088,0.0,0.001109876527424249,0.0,0.0,0.0,0.0,0.0,0.0022467500514615204,0.0,0.0,0.0,0.0,0.0,0.0013959656071213474,0.0,0.0,0.0,0.0006489441990950527,0.0,0.001338643347891727,0.0007502685189898578,0.0009165353021397602,0.0006927479325339687,0.0,0.0,0.0022326701496170882,0.0,0.0012398173289198545,0.0,0.0008843590628093218,0.0,0.0028060675748211392,0.001327951308371825,0.0,0.0,0.0,0.000673115400033006,0.0,0.002302763210639231,0.0,0.0012030354834164435,0.0022964019863004484,0.005242416786743547,0.0014778622560724665,0.0,0.0,0.001976143072204665,0.0012021656096034164,0.0005993493287965121,0.0012989023735011913,0.0006006484964167358,0.0026729823763368566,0.0
